NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
NESTE,FI0009013296,,,,,7898825.0,9289302.0,10148233.0,11921066.0,16575980.0,17553798.0,19334414.0,13173318.0,16105303.0,20419232.0,23904306.0,23781329.0,17035503.0,12495751.0,12496106.0,16217773.0,16950967.0,17460305.0,14120456.0,17330957.0,27754530.0,24546730.0
KONE B,FI0009013403,,,,,3214180.0,3630799.0,3714004.0,3875123.0,4687199.0,5915904.0,5915871.0,6485084.0,6753339.0,6919233.0,8404333.0,9441441.0,8320917.0,9636538.0,9388432.0,10993466.0,10300605.0,10944130.0,11951640.0,12034038.0,11661992.0,11782065.0
YIT,FI0009800643,1317402.0,1195479.0,1152172.0,1411317.0,1907933.0,3037955.0,3892270.0,3614041.0,4275334.0,5375845.0,5063586.0,4719699.0,5129571.0,5802796.0,6300973.0,2373775.0,2017804.0,1930361.0,1793723.0,2451106.0,4189649.0,3718469.0,3690656.0,3268869.0,2569408.0,2326873.0
ICADE REIT,FR0000035081,38708.0,37620.0,39643.0,44777.0,63632.0,77343.0,90967.0,78278.0,84541.0,2356847.0,2467602.0,2076889.0,1952626.0,1990677.0,2016595.0,2249707.0,2054221.0,1750386.0,1618338.0,2117703.0,2114357.0,1891414.0,1745876.0,1952050.0,1945822.0,1780601.0
NEXANS,FR0000044448,4789338.0,4058694.0,4067271.0,3884042.0,4432606.0,4988534.0,5336515.0,5095198.0,9748509.0,10750124.0,8738595.0,6896989.0,8368203.0,9163495.0,9610996.0,9139646.0,7264140.0,6952732.0,6213852.0,7831050.0,7369986.0,7384311.0,7190104.0,8440000.0,8948556.0,8380184.0
CREDIT AGRICOLE,FR0000045072,33631917.0,30193334.0,35246538.0,27789984.0,47861535.0,64013169.0,76696209.0,78392904.0,100242114.0,107047272.0,77585714.0,87621156.0,89781781.0,66965018.0,66823067.0,67256955.0,61295363.0,84599564.0,78107076.0,91990864.0,85547478.0,102515287.0,88550482.0,104148268.0,88502917.0,103539912.0
MAUREL ET PROM,FR0000051070,34984.0,22052.0,24308.0,21369.0,28837.0,57572.0,169904.0,487315.0,759814.0,419951.0,495105.0,250519.0,468323.0,494690.0,632124.0,790308.0,624421.0,307158.0,339044.0,436128.0,424239.0,494010.0,345647.0,484741.0,687008.0,678331.0
ATOS,FR0000051732,1105261.0,1059819.0,1427844.0,2641183.0,3292963.0,3857851.0,6803127.0,6524555.0,7025201.0,8492482.0,7227752.0,7009091.0,6799385.0,9021143.0,11842091.0,11732141.0,10268496.0,11907905.0,12523360.0,15601984.0,13920075.0,12705181.0,13445820.0,12405907.0,12126367.0,11503120.0
HERMES INTL.,FR0000052292,866244.0,907163.0,1080860.0,1066785.0,1344391.0,1563684.0,1708609.0,1706049.0,1971961.0,2356992.0,2267999.0,2617028.0,3251397.0,3762330.0,4665042.0,5113626.0,4672511.0,5394803.0,5559976.0,6821988.0,6775050.0,7547018.0,7683635.0,10280455.0,12405442.0,14444252.0
M6-METROPOLE TV,FR0000053225,593553.0,615319.0,692511.0,735013.0,1026447.0,1496179.0,1530511.0,1290712.0,1670615.0,1967278.0,1741421.0,1881942.0,1979983.0,1882092.0,1856591.0,1722791.0,1427075.0,1392775.0,1366641.0,1705497.0,1614129.0,1596480.0,1531580.0,1591399.0,1450866.0,1415272.0
UBISOFT ENTERTAINMENT CAT A,FR0000054470,108787.0,129696.0,173964.0,267192.0,367024.0,633351.0,653925.0,665887.0,737149.0,1116248.0,1299905.0,1202243.0,1307630.0,1359614.0,1462222.0,1729990.0,1358986.0,1322683.0,1569013.0,2021972.0,2308318.0,1947173.0,1989470.0,2538753.0,2250879.0,2064494.0
TF1 (TV.FSE.1),FR0000054900,1876325.0,1814233.0,2070755.0,1984191.0,2840287.0,3487016.0,3638172.0,3434926.0,3454349.0,4008236.0,3334907.0,3232767.0,3551509.0,3469018.0,3508857.0,2839678.0,2373126.0,2233589.0,2204560.0,2612276.0,2598573.0,2562635.0,2503369.0,2777966.0,2681359.0,2470702.0
COVIVIO,FR0000064578,12188.0,13787.0,16218.0,41126.0,76404.0,128296.0,258036.0,420438.0,757157.0,1357329.0,1522380.0,1358488.0,1139850.0,1127748.0,1103150.0,1156233.0,1017233.0,996698.0,966248.0,1160499.0,1107026.0,1339563.0,1179946.0,1147397.0,1253417.0,1369634.0
SAFRAN,FR0000073272,3230845.0,3336868.0,3982311.0,2641075.0,2990383.0,4043255.0,4580987.0,10388802.0,14111842.0,14969243.0,13213927.0,14435146.0,14935190.0,15437575.0,18229829.0,19733791.0,17067268.0,20170613.0,17615534.0,20825430.0,23875801.0,27517659.0,19999770.0,17320655.0,20874973.0,25442840.0
JCDECAUX,FR0000077919,1214548.0,1181707.0,1321560.0,1341807.0,1707354.0,1962615.0,2093290.0,2085888.0,2533649.0,3055344.0,2787251.0,2623180.0,3182599.0,3261516.0,3511803.0,3644691.0,2816031.0,3128228.0,3179068.0,3737021.0,3612769.0,3823834.0,2525135.0,2887157.0,3286875.0,3545603.0
L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,FR0000120073,6871446.0,6395477.0,7553970.0,7241429.0,8549648.0,10670684.0,12030833.0,12471821.0,14252037.0,17116077.0,16841106.0,16372455.0,18266761.0,19143891.0,20521177.0,20735053.0,17423839.0,18253625.0,19382003.0,25016701.0,23860016.0,24033383.0,24634676.0,26708123.0,32006938.0,29699199.0
CARREFOUR,FR0000120172,30937853.0,36551081.0,60437358.0,60417935.0,74376870.0,89608267.0,93242102.0,89039633.0,101404671.0,119145512.0,111776381.0,117519502.0,122020827.0,107619419.0,105054157.0,104422943.0,86582012.0,87878124.0,84191606.0,99547766.0,88481845.0,81289916.0,86764682.0,85024926.0,88842936.0,91340774.0
CNP ASSURANCES DEAD - DELIST.20/06/22,FR0000120222,23786264.0,23065177.0,22498017.0,20855226.0,27147653.0,32580698.0,36057086.0,41562259.0,53511882.0,60723405.0,49600490.0,59095373.0,58311976.0,54381766.0,48001288.0,53209192.0,47291218.0,47325051.0,44644295.0,50390286.0,45817804.0,45670565.0,39862329.0,43318120.0,45882491.0,4707856.0
TOTALENERGIES,FR0000120271,27466166.0,41259970.0,106841185.0,91573653.0,110966644.0,133042841.0,157439394.0,146554775.0,172722650.0,198445079.0,206069661.0,153323695.0,190246259.0,220546249.0,244089572.0,233851554.0,182138107.0,144909791.0,123873699.0,160909081.0,177439052.0,172882966.0,125475069.0,179119108.0,267407950.0,217719311.0
L'OREAL,FR0000120321,12978366.0,10516709.0,11817750.0,11947232.0,15462175.0,17835028.0,18648805.0,17369450.0,20554137.0,24747040.0,22546063.0,23886687.0,26403108.0,26938423.0,30076472.0,31291610.0,25562330.0,28146809.0,27614022.0,31992605.0,30589869.0,32753668.0,33662171.0,36955157.0,40910157.0,44302556.0
ACCOR,FR0000120404,6269342.0,5912449.0,6478163.0,6276027.0,7652088.0,8611706.0,9074257.0,9038210.0,9805784.0,11639199.0,9780954.0,9530012.0,8055360.0,8077647.0,7563739.0,7539425.0,6187509.0,6219458.0,1713245.0,2381278.0,4099484.0,4439358.0,1949349.0,2522614.0,4516513.0,5439051.0
BOUYGUES,FR0000120503,16692664.0,15511698.0,17776611.0,17801206.0,24075238.0,27742049.0,30027683.0,28772391.0,34375568.0,42949732.0,42045249.0,42862499.0,42287931.0,43309430.0,44917816.0,45412234.0,37594732.0,36137715.0,33952814.0,40451000.0,40375939.0,41585676.0,41721606.0,43022938.0,47391311.0,60260943.0
QUADIENT,FR0000120560,449796.0,428271.0,479753.0,499961.0,823105.0,954610.0,969657.0,988801.0,1195621.0,1315628.0,1180012.0,1248294.0,1307709.0,1327647.0,1432678.0,1491951.0,1263141.0,1326580.0,1238388.0,1366684.0,1239952.0,1252866.0,1237915.0,1172375.0,1156073.0,1142889.0
SANOFI,FR0000120578,5870692.0,5233554.0,5561371.0,5641295.0,8060070.0,10231327.0,19302044.0,32642495.0,36933429.0,40685708.0,35432502.0,40064057.0,41148967.0,44213862.0,46792348.0,45359120.0,38696321.0,38849047.0,37095009.0,44507902.0,40514481.0,41258947.0,44938453.0,44838213.0,48532201.0,49962676.0
AXA,FR0000120628,78781748.0,79122531.0,92365579.0,71813471.0,86869762.0,103746007.0,108941132.0,102537426.0,121374080.0,162520927.0,140624669.0,133748275.0,141471244.0,137396804.0,137412605.0,171197788.0,138495143.0,130653197.0,133353075.0,160743057.0,120147801.0,145314688.0,135701647.0,135369627.0,109305178.0,91557002.0
DANONE,FR0000120644,14600538.0,13003670.0,13324721.0,12581617.0,14668938.0,16693284.0,17578808.0,15566470.0,18318970.0,18529895.0,19561908.0,20481802.0,23036596.0,25580981.0,27942585.0,29005541.0,23987658.0,24975900.0,23453178.0,30337020.0,27993454.0,27724881.0,28404460.0,27791108.0,29576532.0,29711462.0
PERNOD-RICARD,FR0000120693,3541723.0,3512155.0,4086857.0,3960731.0,5233093.0,4492351.0,5128906.0,5878422.0,8207414.0,9643493.0,9110040.0,9268897.0,10257447.0,10560530.0,11391802.0,11219253.0,9071382.0,9912575.0,9389180.0,11102388.0,10322522.0,10384084.0,9571173.0,11214418.0,12679170.0,12490669.0
IMERYS,FR0000120859,2110013.0,2557940.0,2615794.0,2519888.0,3097846.0,3469599.0,3686032.0,3639666.0,4280154.0,4934005.0,4433176.0,3791909.0,4532427.0,4866186.0,5201560.0,5035726.0,4184226.0,4554212.0,4451658.0,5653108.0,5212363.0,4774311.0,4567923.0,5016500.0,4578102.0,4081870.0
BIC,FR0000120966,1405765.0,1303341.0,1425311.0,1333201.0,1614202.0,1729126.0,1778951.0,1650292.0,1885008.0,2111863.0,1826261.0,2136352.0,2480414.0,2415464.0,2542277.0,2570985.0,2245292.0,2498153.0,2165091.0,2483624.0,2214134.0,2137373.0,1957659.0,2096717.0,2388642.0,2434817.0
LVMH,FR0000121014,7829064.0,8360969.0,10800979.0,10633075.0,13736099.0,15207148.0,16196882.0,16625430.0,19923979.0,23903506.0,22097758.0,23313054.0,27519320.0,31329353.0,37628562.0,39697742.0,34758506.0,39743909.0,40185904.0,52415172.0,53175185.0,58844242.0,53695493.0,73498043.0,84667513.0,92680098.0
EURAZEO,FR0000121121,251058.0,272601.0,359020.0,1125104.0,226491.0,81796.0,592786.0,1518846.0,2882912.0,5892905.0,5640172.0,5483797.0,5816111.0,5624121.0,5948992.0,7262523.0,4635585.0,2212162.0,2330951.0,4275864.0,4958448.0,5131882.0,4401756.0,5142731.0,4960838.0,369739.0
WENDEL,FR0000121204,449687.0,433305.0,453750.0,438693.0,598114.0,753103.0,1115419.0,3325257.0,5562855.0,7936846.0,6956559.0,6651596.0,7436446.0,7883121.0,8973655.0,8759406.0,6709601.0,8767085.0,8853297.0,10239497.0,9526700.0,9387668.0,8970133.0,8588678.0,9302905.0,7667599.0
SODEXO,FR0000121220,7067685.0,8835413.0,9797451.0,10384399.0,13648443.0,14857544.0,14748235.0,13950540.0,16659290.0,19413169.0,17493898.0,20070307.0,20661159.0,21249509.0,24417125.0,25054697.0,20438973.0,22081807.0,21637330.0,25445380.0,23174006.0,24070551.0,23234656.0,19947425.0,22587912.0,24352018.0
THALES,FR0000121329,6969875.0,6739546.0,8001734.0,8927992.0,12017707.0,13436752.0,13201300.0,12266722.0,13361146.0,17833138.0,16277769.0,17610222.0,17774880.0,17252265.0,18957013.0,19330808.0,14718420.0,15672009.0,15908488.0,19418299.0,18004455.0,20175012.0,20430166.0,18532747.0,18785444.0,19824567.0
KERING,FR0000121485,18641111.0,18499983.0,23093471.0,24170704.0,29625085.0,30969595.0,31067912.0,21233817.0,23340839.0,28660567.0,25964127.0,22590682.0,19779647.0,16191313.0,13036436.0,13276252.0,11387444.0,12909415.0,13236660.0,19027730.0,15518078.0,17414804.0,15753773.0,20196024.0,21760312.0,21048353.0
ESSILORLUXOTTICA,FR0000121667,1764051.0,1625640.0,1845166.0,1800188.0,2313990.0,2690578.0,2900344.0,2897585.0,3501546.0,4217837.0,3951478.0,4467633.0,5270328.0,5547809.0,6679823.0,6897975.0,6432559.0,7484300.0,7604327.0,9207938.0,12263247.0,19066543.0,17351734.0,22685217.0,26190216.0,27318968.0
KLEPIERRE REIT,FR0000121964,142733.0,154094.0,231539.0,336505.0,477535.0,613442.0,569218.0,606844.0,779200.0,1033388.0,1203078.0,1373220.0,1393828.0,1410472.0,1468240.0,1610521.0,1905867.0,1362352.0,1322608.0,1527854.0,1409836.0,1695705.0,1572708.0,1441232.0,1448086.0,1518653.0
SCHNEIDER ELECTRIC,FR0000121972,8607375.0,8195941.0,9042474.0,8545587.0,9805084.0,11162291.0,13299972.0,13958668.0,17872093.0,25103830.0,23534697.0,21590516.0,26517140.0,29644965.0,32062540.0,32073880.0,28293048.0,29687577.0,26391237.0,30418158.0,29207401.0,29776261.0,30255199.0,33083562.0,36542697.0,38621996.0
VEOLIA ENVIRON,FR0000124141,15351165.0,19186600.0,24615992.0,25325569.0,32550540.0,36362653.0,31658919.0,30173063.0,37255472.0,47322880.0,46534077.0,46695283.0,46585929.0,38750989.0,39416732.0,30390311.0,27091169.0,27820736.0,26067613.0,30887284.0,29424412.0,29809921.0,31278457.0,32629286.0,45855120.0,48786869.0
SAINT GOBAIN,FR0000125007,20116169.0,22452435.0,26874209.0,26424005.0,32761890.0,37617415.0,41092067.0,41963971.0,54145945.0,62976406.0,56295109.0,51657014.0,54333051.0,55770194.0,57840039.0,57233442.0,46575355.0,44155813.0,41781584.0,50170353.0,47438179.0,46677397.0,45851196.0,50543854.0,54742406.0,51576319.0
CAPGEMINI,FR0000125338,4463893.0,4216190.0,6464173.0,7317684.0,7626116.0,7314992.0,8072137.0,8311520.0,10023170.0,12622548.0,11194758.0,11443944.0,11778323.0,12835514.0,13743001.0,13744197.0,11994963.0,13278058.0,13401358.0,15726027.0,14986395.0,15486769.0,19058166.0,20785244.0,23518160.0,24228305.0
VINCI,FR0000125486,9043078.0,8859673.0,13175311.0,14931345.0,18996355.0,23024044.0,25046850.0,25748500.0,33368435.0,44131491.0,43609816.0,44375325.0,46049898.0,49851133.0,52464416.0,55483413.0,44293895.0,43640961.0,41198033.0,50251491.0,50138614.0,53453201.0,52828448.0,57207494.0,66576868.0,74893454.0
VIVENDI,FR0000127771,36286090.0,40527566.0,38813390.0,49874331.0,62928714.0,32394963.0,27494795.0,23287553.0,26091483.0,31410608.0,32635740.0,37091995.0,39109396.0,38154302.0,38821568.0,30145443.0,11445870.0,11993157.0,11563066.0,15298208.0,15821054.0,17430702.0,19349186.0,10955747.0,10259456.0,11306255.0
LAGARDERE GROUPE,FR0000130213,12069271.0,12017414.0,11371106.0,11560480.0,14302620.0,15833130.0,17180269.0,15553322.0,18222644.0,12447054.0,10557261.0,10789106.0,10788332.0,10139433.0,10339386.0,10301339.0,8500734.0,8308955.0,8184672.0,8947313.0,8336374.0,7998300.0,5387467.0,5918530.0,7408835.0,8693230.0
REMY COINTREAU,FR0000130395,1338600.0,1169037.0,738062.0,805154.0,1100251.0,1191197.0,1150193.0,907407.0,1017677.0,1168851.0,1039275.0,971730.0,1183520.0,1264086.0,1535778.0,1573664.0,1072547.0,1107712.0,1136534.0,1384141.0,1260052.0,1231047.0,1120425.0,1401745.0,1640978.0,1417961.0
EIFFAGE,FR0000130452,5811948.0,5597457.0,5767486.0,5539563.0,7410762.0,9031231.0,10021203.0,10155735.0,13933508.0,18241272.0,17085180.0,18645795.0,18354790.0,18276670.0,18782816.0,19436899.0,15823867.0,15668443.0,15290950.0,18763786.0,19180132.0,20491874.0,20033442.0,21972155.0,22312045.0,24063713.0
PUBLICIS GROUPE,FR0000130577,6177737.0,1019636.0,1650784.0,2116355.0,3166456.0,4910986.0,4907952.0,4932649.0,5709302.0,6774666.0,6045940.0,6184733.0,7337582.0,7701573.0,8850471.0,9469224.0,8230725.0,10699340.0,10402378.0,11912539.0,11300266.0,12061589.0,12973214.0,13434868.0,15179077.0,15923425.0
SOCIETE GENERALE,FR0000130809,30210190.0,25049648.0,33986571.0,30461947.0,36597132.0,43892493.0,46977759.0,61986199.0,75480979.0,95287693.0,76078085.0,70194809.0,71374173.0,77430206.0,95743087.0,136169969.0,101153402.0,108374142.0,67315664.0,76432031.0,56140213.0,55605451.0,54952168.0,57170868.0,64471514.0,106165846.0
BNP PARIBAS,FR0000131104,26583230.0,30704821.0,50442186.0,47708414.0,49173136.0,50799401.0,57590483.0,78744297.0,107175023.0,141886549.0,112621065.0,117598794.0,118408916.0,108697321.0,116000088.0,117960133.0,100049544.0,105281686.0,97628234.0,117066206.0,69447069.0,71504470.0,73798684.0,68138060.0,77050175.0,118405863.0
ERAMET,FR0000131757,1243785.0,1469983.0,2132963.0,1937239.0,2268247.0,2529863.0,3234757.0,3241421.0,3978027.0,5499793.0,5585812.0,3676116.0,4842967.0,4771109.0,4615367.0,4306297.0,3488557.0,3359912.0,3096238.0,4337197.0,4230077.0,4024915.0,4272695.0,4198253.0,5361221.0,3497301.0
RENAULT,FR0000131906,41975840.0,36774032.0,37469073.0,31607074.0,39322059.0,47705086.0,52242420.0,49407765.0,54057429.0,59003850.0,48571883.0,46087473.0,52778318.0,56448187.0,55258540.0,55744896.0,46576489.0,50512342.0,54767188.0,72249734.0,65204500.0,60891236.0,52280080.0,52893640.0,49603589.0,56344095.0
ORANGE,FR0000133308,27821336.0,26640440.0,31405938.0,37410965.0,50462011.0,58633078.0,60508309.0,58610914.0,67301030.0,76810011.0,68746868.0,62809767.0,61624587.0,59956004.0,58264487.0,55811628.0,44749960.0,44838939.0,43732096.0,50521951.0,46991892.0,46310100.0,50832198.0,48669062.0,46481379.0,47464758.0
GECINA,FR0010040865,115706.0,177883.0,245163.0,232422.0,317794.0,626951.0,749622.0,717837.0,860789.0,1005290.0,944217.0,1020000.0,973799.0,973566.0,907058.0,802058.0,647781.0,555169.0,535102.0,687111.0,751439.0,738417.0,791255.0,701996.0,669198.0,717356.0
ALSTOM,FR0010220475,12637974.0,13762682.0,15135547.0,22468403.0,24110734.0,24708755.0,18266562.0,16185591.0,17030277.0,22631534.0,22955038.0,26611852.0,27626309.0,26325184.0,27171349.0,27579642.0,22994979.0,7143295.0,7639597.0,9210397.0,9317524.0,8992742.0,9114200.0,14547382.0,17189267.0,18182524.0
EUTELSAT COMMUNICATIONS,FR0010221234,,,,,713195.0,909566.0,975488.0,896891.0,1056239.0,1222898.0,1171973.0,1346753.0,1510093.0,1582011.0,1678242.0,1767597.0,1614720.0,1702801.0,1613528.0,1744960.0,1555078.0,1424892.0,1527491.0,1347836.0,1233059.0,1215718.0
EDF DEAD - DELIST.08/06/23,FR0010242511,31836276.0,31359538.0,32105475.0,35402428.0,52333099.0,57104990.0,60214473.0,61032418.0,76712397.0,86495565.0,82616286.0,90687548.0,88252779.0,86479819.0,97380625.0,102950739.0,82674828.0,83586576.0,76099918.0,85603088.0,78328526.0,78192562.0,83013897.0,96670845.0,153411756.0,150300046.0
LEGRAND,FR0010307819,,,,,,3511043.0,3754808.0,3881936.0,4864231.0,5988277.0,5401246.0,4890779.0,5268893.0,5628001.0,5980696.0,6074576.0,5104184.0,5360145.0,5364070.0,6787074.0,6810366.0,7260746.0,7335013.0,8005295.0,8916906.0,9054579.0
ARKEMA,FR0010313833,,,,,,6416191.0,6823657.0,6824673.0,7372888.0,8230835.0,7239962.0,6075366.0,7997125.0,7812806.0,8562597.0,8304807.0,6752485.0,8561924.0,8053212.0,10235686.0,10011370.0,9580417.0,9480981.0,10895085.0,12349841.0,10234797.0
ADP,FR0010340141,1365616.0,1291921.0,1300103.0,1178986.0,1529651.0,2176249.0,2336386.0,2288333.0,2694879.0,3318294.0,3247933.0,3600152.0,3709427.0,3312516.0,3535435.0,3751268.0,3166362.0,3249586.0,3149677.0,4446610.0,5085177.0,5153120.0,2569870.0,3178448.0,5012645.0,5911311.0
SCOR SE,FR0010411983,2783527.0,2929812.0,3244677.0,3990990.0,4949887.0,5402974.0,3564520.0,3126680.0,4030095.0,7293898.0,7818337.0,8964035.0,9259330.0,9850757.0,12159021.0,14395181.0,13263323.0,15558118.0,15326220.0,18605198.0,17912813.0,18253008.0,20569784.0,20342299.0,21220341.0,17224021.0
GETLINK,FR0010533075,1038148.0,947724.0,880513.0,776442.0,970630.0,1033239.0,1012242.0,948096.0,1080200.0,582703.0,904682.0,780793.0,997551.0,1118740.0,1329777.0,1487165.0,1369004.0,1361808.0,1093869.0,1269906.0,1225813.0,1189907.0,981196.0,886294.0,1717393.0,1967568.0
VALEO,FR0013176526,6794019.0,7549035.0,8505736.0,8898429.0,10608602.0,11739074.0,12111414.0,11872063.0,12978053.0,13858261.0,11135635.0,10251838.0,13044591.0,14391454.0,15744734.0,16492492.0,14436386.0,16207812.0,17655078.0,22804706.0,21717043.0,21354747.0,19765271.0,19757428.0,21424568.0,23714091.0
SPEEDY HIRE,GB0000163088,435103.0,510493.0,496901.0,453847.0,234365.0,294841.0,349665.0,396213.0,568765.0,758486.0,754650.0,643145.0,553643.0,537618.0,528546.0,559216.0,568543.0,529825.0,443769.0,516568.0,503093.0,525044.0,452392.0,483210.0,496013.0,548586.0
ANTOFAGASTA,GB0000456144,182529.0,142768.0,738692.0,754605.0,933282.0,1208291.0,1936171.0,2347619.0,4103516.0,3701171.0,2637704.0,2949425.0,4775954.0,5993724.0,6644938.0,6249043.0,4907251.0,3224249.0,3348507.0,5064024.0,4615010.0,5021557.0,5447230.0,7355106.0,5710216.0,6407730.0
ASHTEAD GROUP,GB0000536739,331796.0,407001.0,441988.0,827285.0,922570.0,954551.0,933334.0,1047847.0,1623321.0,1931170.0,1522854.0,1344331.0,1475628.0,1729521.0,2044622.0,2618856.0,2877980.0,3502809.0,3756745.0,5061280.0,5558409.0,6513370.0,6705319.0,7538849.0,9163904.0,10784480.0
BARRATT REDROW,GB0000811801,1459084.0,1603840.0,1826999.0,2305529.0,3259267.0,4424522.0,4696893.0,4367045.0,4834108.0,6805212.0,4661236.0,2965883.0,3287696.0,3350154.0,3645648.0,4787191.0,5295203.0,5878619.0,5190851.0,6694139.0,6510886.0,6336371.0,5006651.0,6175912.0,6971445.0,5543081.0
BELLWAY,GB0000904986,728924.0,801930.0,927094.0,996159.0,1383061.0,1900045.0,2145327.0,2074565.0,2579175.0,2639016.0,1308689.0,1133307.0,1313920.0,1486974.0,1645821.0,2146491.0,2466561.0,2924471.0,2864298.0,3796114.0,4049214.0,4226546.0,3300296.0,4305723.0,4282886.0,3625746.0
BALFOUR BEATTY,GB0000961622,5734747.0,3497669.0,3368987.0,3859724.0,5059200.0,5839630.0,6527556.0,6679830.0,8839614.0,12556000.0,12171341.0,14008079.0,14881962.0,15069820.0,17109439.0,14336983.0,11089942.0,10073619.0,8605633.0,9601133.0,8606284.0,9461925.0,10044321.0,9745386.0,9162429.0,10096358.0
BOOT (HENRY),GB0001110096,282018.0,325617.0,328737.0,326757.0,286537.0,195678.0,157167.0,176158.0,280307.0,242308.0,285357.0,182296.0,212601.0,181878.0,161967.0,252137.0,224730.0,255188.0,381375.0,567080.0,515095.0,491266.0,305270.0,312034.0,410044.0,453975.0
BRITISH LAND,GB0001367019,586583.0,602712.0,727292.0,617923.0,730973.0,877515.0,980533.0,1055681.0,1182030.0,1281621.0,783822.0,730598.0,473722.0,568253.0,548017.0,608236.0,705335.0,822691.0,785607.0,849609.0,1035245.0,945804.0,754903.0,562910.0,550058.0,733890.0
TULLOW OIL,GB0001500809,5537.0,8709.0,11129.0,108187.0,183802.0,244529.0,420226.0,775104.0,1140357.0,1241236.0,1019076.0,910979.0,1138218.0,2272999.0,2311004.0,2769876.0,2052634.0,1525976.0,921794.0,1892158.0,2081147.0,1799143.0,1250379.0,1404245.0,2048060.0,1796535.0
WETHERSPOON (JD),GB0001638955,308882.0,428781.0,540248.0,765807.0,1088092.0,1421151.0,1495243.0,1415083.0,1732785.0,1728761.0,1379132.0,1524607.0,1665373.0,1771466.0,1969330.0,2100018.0,2244967.0,2259222.0,1996813.0,2345735.0,2274207.0,2409418.0,1043274.0,1554604.0,2220695.0,2526353.0
BREWIN DOLPHIN DEAD - DELIST.28/09/22,GB0001765816,99584.0,136120.0,212819.0,199333.0,172168.0,186671.0,226485.0,251838.0,342076.0,406388.0,304239.0,332151.0,404257.0,419068.0,423231.0,466527.0,443479.0,424965.0,350971.0,422675.0,426636.0,438757.0,496104.0,549725.0,499086.0,524913.0
DIPLOMA,GB0001826634,432400.0,152785.0,129936.0,122681.0,123379.0,143543.0,187488.0,193762.0,252560.0,273218.0,253858.0,250312.0,295673.0,366031.0,408579.0,468063.0,466865.0,483476.0,475591.0,627350.0,629320.0,704760.0,738981.0,1065470.0,1216373.0,1516159.0
VISTRY GROUP,GB0001859296,383876.0,441667.0,445782.0,506173.0,752815.0,883840.0,1043708.0,907346.0,1176691.0,1079090.0,415965.0,440400.0,481190.0,578150.0,667320.0,911534.0,1235657.0,1370916.0,1311174.0,1427430.0,1376948.0,1463044.0,2486686.0,3192138.0,3278048.0,4502119.0
GENUS,GB0002074580,,,195466.0,229937.0,267899.0,340394.0,338196.0,319018.0,452694.0,461966.0,392942.0,430693.0,489191.0,513650.0,537182.0,589874.0,593886.0,562414.0,524691.0,660251.0,610379.0,673320.0,777412.0,771025.0,795542.0,850226.0
RATHBONES GROUP,GB0002148343,100843.0,114302.0,129289.0,133834.0,156621.0,169911.0,205130.0,235112.0,321745.0,385723.0,262741.0,198863.0,219767.0,245435.0,259993.0,306351.0,331993.0,344519.0,337535.0,438956.0,441747.0,496527.0,545085.0,634388.0,614172.0,856289.0
CRANSWICK,GB0002318888,242765.0,215520.0,229980.0,271920.0,399541.0,461017.0,523559.0,681844.0,928949.0,1126632.0,875780.0,1038345.0,1239152.0,1219133.0,1327627.0,1541159.0,1515896.0,1522187.0,1362442.0,1914227.0,1905863.0,1925119.0,2510119.0,2652039.0,2560172.0,3107854.0
DIAGEO,GB0002374006,16178542.0,15787205.0,14748999.0,14963137.0,10865856.0,11873238.0,12323817.0,12121880.0,14424705.0,15041568.0,13070084.0,14784046.0,15940586.0,16465056.0,17341836.0,18460197.0,15612025.0,15235715.0,14046461.0,16879724.0,16269432.0,17025771.0,15682756.0,18695120.0,20314915.0,20596161.0
ELEMENTIS,GB0002418548,875286.0,850728.0,838666.0,554677.0,595517.0,680213.0,726072.0,695315.0,779943.0,582167.0,590077.0,568990.0,728384.0,750202.0,746312.0,812890.0,733157.0,644736.0,609753.0,834550.0,801686.0,883640.0,797868.0,866552.0,717332.0,722788.0
BAE SYSTEMS,GB0002634946,11538312.0,11197310.0,14098587.0,12763630.0,13180032.0,15494141.0,16967169.0,19182967.0,24296625.0,27785927.0,24562211.0,31874090.0,33993586.0,28206309.0,26097548.0,27647670.0,23556967.0,24314283.0,22113853.0,25435505.0,21821873.0,23683923.0,26458646.0,26414841.0,25530858.0,29150976.0
DERWENT LONDON,GB0002652740,47025.0,50398.0,56272.0,66211.0,75888.0,88490.0,93091.0,86175.0,123916.0,220788.0,177391.0,196025.0,195128.0,202381.0,199893.0,350842.0,318622.0,355003.0,250102.0,351088.0,302530.0,315829.0,371000.0,339099.0,329554.0,337387.0
DEVRO DEAD - DELIST.14/04/23,GB0002670437,432351.0,384144.0,335449.0,180166.0,225270.0,269977.0,277987.0,265518.0,302403.0,303418.0,269807.0,344812.0,381941.0,361465.0,378538.0,397894.0,354652.0,333422.0,299699.0,356641.0,328736.0,323462.0,339843.0,341535.0,315022.0,331324.0
BIG YELLOW GROUP,GB0002869419,,288.0,1963.0,5893.0,19456.0,35910.0,53073.0,66285.0,90742.0,107646.0,85918.0,90064.0,96610.0,100643.0,108671.0,115411.0,118408.0,136974.0,137628.0,156875.0,156648.0,165065.0,179606.0,204636.0,220884.0,245780.0
