NAME,ISIN,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ROTORK,GB00BVFNZH21,,5024.0,5724.0,6973.0,6973.0,5594.0,5594.0,4575.0,3217.0,3132.0,3132.0
SPIRAX GROUP,GB00BWFGQN14,,17266.0,16659.0,16659.0,17354.0,19563.0,23878.0,20060.0,20060.0,18633.0,18633.0
BEAZLEY,GB00BYQ0JC66,,,177.0,122.0,126.0,241.0,21.0,9.0,8.0,8.0,65.0
PRIMARY HEALTH PROPS.,GB00BYRJ5J14,,1055.0,913.0,774.0,778.0,919.0,1084.0,1797.0,2215.0,57.0,57.0
INTERMEDIATE CAPITAL GP.,GB00BYT1DJ19,,,177.0,74.0,48.0,49.0,66.0,11.0,11.0,7.0,46.0
JOHNSON MATTHEY,GB00BZ4BQC70,,,204000.0,203000.0,203205.0,224000.0,199125.0,203930.0,219846.0,233300.0,233300.0
CRH PUBLIC LIMITED,IE0001827041,9751000.0,10300000.0,20000000.0,24700000.0,25600000.0,35400000.0,33900000.0,32400000.0,33400000.0,31200000.0,28700000.0
DCC,IE0002424939,102806.0,102000.0,97000.0,97000.0,73000.0,79000.0,78000.0,78000.0,84000.0,84000.0,77000.0
GREENCORE GROUP,IE0003864109,89588.0,77850.0,68530.0,73624.0,73624.0,118394.0,59495.0,60105.0,68386.0,72320.0,71858.0
KERRY GROUP 'A',IE0004906560,373386.0,373386.0,305458.0,301760.0,304581.0,387208.0,382020.0,382020.0,416355.0,460731.0,419501.0
KINGSPAN GROUP,IE0004927939,42771.0,42771.0,39228.0,45339.0,40424.0,358412.0,275725.0,291771.0,309494.0,496641.0,147637.0
ACCENTURE CLASS A,IE00B4BNMY34,32155.0,32155.0,26290.0,26290.0,24095.0,22183.0,18923.0,13945.0,9250.0,17804.0,17804.0
EATON,IE00B8KQN827,112000.0,120000.0,120000.0,153000.0,153000.0,153000.0,285954.0,282952.0,284695.0,284695.0,193857.0
WILLIS TOWERS WATSON,IE00BDB6Q211,,,1253.0,1410.0,3541.0,3081.0,3414.0,3331.0,3331.0,9695.0,11354.0
PERRIGO,IE00BGH1M568,,53078.0,60027.0,60027.0,87020.0,69920.0,48598.0,49587.0,44704.0,46134.0,50849.37
ENDO INTERNATIONAL DEAD - DELIST.02/05/24,IE00BJ3V9050,39339.0,39339.0,35283.0,47530.0,50387.0,48837.0,43616.0,42914.0,44290.0,12718.0,
PENTAIR,IE00BLS09M33,100018.0,100018.0,76034.0,190360.0,190360.0,152272.0,44511.0,26783.0,45610.0,53963.0,53963.0
MEDTRONIC,IE00BTN1Y115,,29182.0,32651.0,103130.0,67833.0,62931.0,61803.0,61803.0,64022.0,72992.0,131600.0
PERMANENT TSB GHG.,IE00BWB8X525,,,868.0,271.0,420.0,543.0,520.0,446.0,446.0,399.0,399.0
JOHNSON CONTROLS INTL.,IE00BY7QL619,,,214000.0,860485.0,826050.0,1032520.0,686713.0,549358.0,451311.0,410103.0,405288.0
RYANAIR HOLDINGS,IE00BYTBXV33,,,8590913.0,9621032.0,10710980.0,11662707.0,11662707.0,13032597.0,9193324.0,9193324.0,14266186.0
BEZEQ ISRAELI TELECOMMUNICATION,IL0002300114,12692.0,12692.0,11778.0,11431.0,11002.0,11820.0,10784.0,17891.0,20698.0,18014.0,18217.0
NICE,IL0002730112,2386.0,2386.0,1264.0,1229.0,1060.0,1220.0,1655.0,1869.0,691.0,1250.0,495.0
ICL GROUP,IL0002810146,,1758662.0,1718507.0,1630298.0,1886626.0,2277666.0,2496315.0,2496315.0,2158000.0,2126000.0,2102000.0
ISRAEL CORPORATION LTD.,IL0005760173,6289468.0,6289468.0,1571287.0,2485238.0,1886626.0,767891.0,793174.0,801557.0,2158000.0,2157727.0,2126000.0
FIRST INTL.BK.OF ISR.,IL0005930388,1224.0,1224.0,802.0,705.0,783.0,905.0,2861.0,2320.0,1647.0,1647.0,1647.0
LEUMI LTD.,IL0006046119,4185.0,10159.0,5264.0,6332.0,5451.0,7749.0,6601.0,5338.0,3156.0,4475.0,4475.09
BANK HAPOALIM B M LTD.,IL0006625771,19275.0,12861.0,8798.0,7140.0,7140.0,6452.0,5766.0,4439.0,4439.0,4569.0,4331.0
MIZRAHI TEFAHOT LTD.,IL0006954379,4005.0,4005.0,2095.0,2455.0,1917.0,1913.0,2042.0,2052.0,2090.0,2061.0,4304.88
ELBIT SYSTEMS,IL0010811243,33401.0,33401.0,25088.0,20076.0,20076.0,25326.0,27152.0,26708.0,17042.0,17042.0,20996.0
CHECK POINT SFTW.TECHS.,IL0010824113,,1471.0,1747.0,1379.0,1422.0,1424.0,1226.0,1226.0,990.0,1195.0,86.0
DELEK GROUP,IL0010841281,2382582.0,2382582.0,958118.0,666213.0,253365.0,252286.0,400937.0,549514.0,882757.0,1966585.0,2158080.0
CELLCOM,IL0011015349,9018.0,9018.0,3888.0,5289.0,5359.0,5946.0,6030.0,7184.0,6658.0,7773.0,6934.0
GENERALI,IT0000062072,17396.0,20898.0,21703.0,21881.0,24408.0,23824.0,20353.0,17719.0,24466.0,24466.0,36052.0
MEDIOBANCA BC.FIN,IT0000062957,733.0,384.0,384.0,977.0,826.0,2568.0,4052.0,3929.0,3929.0,3403.0,2884.73
BPER BANCA,IT0000066123,3122.0,3122.0,2564.0,5021.0,5021.0,3207.0,8387.0,7845.0,7845.0,11866.0,11045.0
INTESA SANPAOLO,IT0000072618,59041.0,45277.0,43930.0,40226.0,40226.0,57165.0,45398.0,23120.0,42886.0,59030.0,50475.0
CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22,IT0000784154,2602.0,2602.0,1475.0,640.0,640.0,770.0,1589.0,949.0,1321.0,,
BANCA PPO.DI SONDRIO,IT0000784196,1821.0,1821.0,1382.0,523.0,514.0,1014.0,4759.0,6933.0,6933.0,4368.0,3383.0
AUTOGRILL DEAD - DELIST.24/07/23,IT0001137345,164329.0,164329.0,65378.0,69128.0,91979.0,107677.0,16330.0,14195.0,5614.0,5614.0,
A2A,IT0001233417,4073834.0,6862002.0,7658386.0,7658386.0,8057008.0,7491395.0,6948463.0,5855402.0,5855402.0,8631749.0,5600628.0
BUZZI,IT0001347308,20581420.0,20581420.0,21729710.0,17411465.0,18935652.0,18981303.0,19930001.0,19700460.0,20623000.0,18692000.0,17390000.0
ARNOLDO MONDADORI EDI.,IT0001469383,1930.0,1930.0,,,1328.0,1420.0,848.0,726.0,726.0,1069.0,1502.0
ENEL,IT0003128367,115500000.0,115480000.0,119510000.0,106720000.0,105510000.0,94800000.0,69980000.0,45255000.0,51570000.0,53066418.0,53066418.0
ENI,IT0003132476,47299619.0,42925895.0,38513328.0,40100000.0,42520000.0,43350000.0,41200000.0,37760000.0,40080000.0,39390000.0,38690000.0
SNAM,IT0003153415,2180920.0,1978000.0,1907000.0,1439000.0,1500000.0,1497179.0,1347000.0,1274000.0,1397000.0,1397000.0,1386086.0
TERNA RETE ELETTRICA NAZ,IT0003242622,64743.0,75280.0,66799.0,61992.0,75793.0,62999.0,68404.0,58793.0,58793.0,72477.0,71724.8
TELECOM ITALIA,IT0003497168,,157357.0,140651.0,154377.0,145152.0,165921.0,153829.0,130650.0,127810.0,112989.0,104418.0
ATLANTIA DEAD - DELIST.09/12/22,IT0003506190,56864.0,56864.0,148931.0,131798.0,138539.0,135271.0,192426.0,155979.0,115186.0,115186.0,
LEONARDO,IT0003856405,232911.0,232911.0,272914.0,270689.0,256878.0,286643.0,332780.0,359711.0,359711.0,262984.0,195682.0
UNIPOL GRUPPO FINANZIARIO,IT0004810054,1194.0,1194.0,9566.0,9566.0,1071.0,9085.0,9980.0,9980.0,7575.0,7575.0,10592.0
UNIPOLSAI DEAD - DELIST.03/07/24,IT0004827447,883.0,883.0,9566.0,6315.0,6315.0,8924.0,9980.0,8395.0,9150.0,9150.0,
WPP,JE00B8KF9B49,,11305.0,9747.0,7851.0,7851.0,8851.0,6841.0,21802.0,13292.0,14105.0,14105.0
SUBSEA 7,LU0075646355,503656.0,503656.0,469000.0,404000.0,404499.0,434640.0,502969.0,410446.0,410446.0,535642.0,656624.0
HEINEKEN HOLDING,NL0000008977,1216000.0,1216000.0,1034000.0,1059000.0,1022000.0,1022000.0,1059578.0,880000.0,951000.0,951000.0,993000.0
KPN KON,NL0000009082,37903.0,14400.0,14358.0,29263.0,27322.0,31238.0,26300.0,17000.0,13000.0,11917.0,8700.0
HEINEKEN,NL0000009165,1216130.0,1216130.0,1034000.0,1059000.0,1022000.0,1043000.0,1059578.0,970218.0,1083869.0,1085000.0,993000.0
PHILIPS ELTN.KONINKLIJKE,NL0000009538,465000.0,320000.0,261000.0,229000.0,38000.0,40000.0,35000.0,32000.0,27000.0,23000.0,19856.0
STMICROELECTRONICS,NL0000226223,553965.0,553965.0,575000.0,552000.0,605000.0,644000.0,557032.0,486304.0,481000.0,504000.0,514000.0
AIRBUS,NL0000235190,,585374.0,527573.0,557447.0,591002.0,553063.0,569838.0,470000.0,562000.0,555000.0,486000.0
WERELDHAVE,NL0000289213,2013.0,2538.0,2538.0,2078.0,2548.0,2304.0,1998.0,3261.0,3261.0,1529.0,1529.0
BAM GROEP KON.,NL0000337319,226852.0,198000.0,196337.0,196337.0,165798.0,148808.0,140946.0,114116.0,94048.0,71692.0,71692.0
SBM OFFSHORE,NL0000360618,3095526.0,3835000.0,5981586.0,6248047.0,5585083.0,5105486.0,5105486.0,5637280.0,237.0,172.0,172.0
RANDSTAD,NL0000379121,34245.0,34245.0,53224.0,55268.0,55268.0,69552.0,68947.0,48135.0,48135.0,59700.0,57000.0
WOLTERS KLUWER,NL0000395903,9155.0,9155.0,4417.0,9571.0,7566.0,7932.0,8226.0,9033.0,4691.0,5496.0,2331.0
ARCADIS,NL0006237562,16555.0,14528.0,14528.0,15793.0,13981.0,12164.0,10583.0,7222.0,7581.0,10650.0,10650.0
KONINKLIJKE VOPAK,NL0009432491,222835.0,189000.0,189000.0,186000.0,166000.0,165000.0,154807.0,154807.0,207078.0,327970.0,327970.0
ASML HOLDING,NL0010273215,15809.0,17600.0,21400.0,20400.0,19000.0,19000.0,16900.0,15400.0,19300.0,17300.0,19200.0
CORBION NV C,NL0010583399,47569.0,47569.0,92000.0,94000.0,92000.0,94000.0,101000.0,114000.0,106000.0,106000.0,107000.0
KONINKLIJKE AHOLD DELHAIZE,NL0011794037,,,974005.0,1940000.0,1634000.0,1816000.0,1699000.0,1579000.0,1728000.0,1823000.0,1867000.0
ING GROEP,NL0011821202,,,21000.0,20000.0,16000.0,16000.0,12000.0,12000.0,12000.0,11267.0,6000.0
SCHIBSTED A,NO0003028904,2105.0,1654.0,1579.0,1568.0,179.0,55.0,262.0,262.0,264.0,2.0,2.14
STOREBRAND,NO0003053605,256.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
MOWI,NO0003054108,50714.0,69671.0,95983.0,102754.0,122914.0,121784.0,156232.0,184450.0,137374.0,119191.0,119191.0
TGS,NO0003078800,74825.0,139421.0,70494.0,39629.0,39316.0,52677.0,60548.0,62715.0,153.0,0.0,0.33
ORKLA,NO0003733800,130162.0,130162.0,101395.0,89940.0,123570.0,123570.0,120820.0,113300.0,113890.0,108277.0,108277.0
NORSK HYDRO,NO0005052605,9274180.0,9538340.0,7810000.0,8100000.0,8440000.0,7040000.0,7410000.0,7700000.0,7700000.0,7160000.0,7160000.0
TELENOR,NO0010063308,296017.0,265000.0,265000.0,308994.0,378231.0,224906.0,209000.0,175000.0,150409.0,92000.0,92000.0
EQUINOR,NO0010096985,16007228.0,16300000.0,16300000.0,15400000.0,15400000.0,14900000.0,14700000.0,13300000.0,12000000.0,11400000.0,11500000.0
REC SILICON,NO0010112675,2671.0,2671.0,176972.0,125579.0,125579.0,,,49113.0,61168.0,61168.0,61168.0
PGS DEAD - DELIST.02/07/24,NO0010199151,464282.0,478000.0,412000.0,393000.0,390000.0,338000.0,402000.0,402000.0,263000.0,263000.0,
YARA INTERNATIONAL,NO0010208051,9961782.0,6500000.0,7754176.0,12400000.0,15100000.0,16600000.0,17100000.0,16600000.0,16500000.0,14900000.0,14900000.0
BANCO COMR.PORTUGUES 'R',PTBCP0AM0015,,,18115.0,18115.0,13723.0,12921.0,9921.0,8330.0,6988.0,6988.0,4619.0
EDP ENERGIAS DE PORTUGAL,PTEDP0AM0009,16669000.0,16551216.0,24815000.0,18931326.0,23159000.0,18429000.0,14363000.0,9311000.0,9805000.0,9405000.0,4276000.0
JERONIMO MARTINS,PTJMT0AE0001,251019.0,283143.0,237941.0,249928.0,237911.0,233404.0,212304.0,223315.0,246863.0,222921.0,240466.0
SONAE SGPS,PTSON0AM0001,52499.0,52499.0,45506.0,45422.0,45162.0,54379.0,65318.0,63480.0,63480.0,59875.0,67195.0
NOS SGPS,PTZON0AM0006,5473.0,5473.0,5842.0,7653.0,4961.0,4961.0,5227.0,3441.0,3514.0,3514.0,4421.0
HENNES & MAURITZ B,SE0000106270,16435.0,10723.0,9308.0,10376.0,12484.0,11818.0,13380.0,11973.0,12684.0,12684.0,23056.0
SKF B,SE0000108227,,75689.0,58098.0,56213.0,62269.0,62034.0,57879.0,50285.0,56478.0,56580.0,53179.0
ERICSSON B,SE0000108656,87200.0,87200.0,82000.0,75000.0,74000.0,54000.0,49000.0,40000.0,38000.0,38402.0,38402.0
RATOS B,SE0000111940,2328.0,2328.0,25.0,19.0,13.0,13.0,13.0,8.0,5.0,5.0,5.0
SVENSKA CELLULOSA AKTIEBOLAGET SCA B,SE0000112724,1776000.0,1776000.0,1593267.0,1589000.0,115207.0,207000.0,280000.0,250000.0,240000.0,261000.0,261000.0
SKANSKA B,SE0000113250,397586.0,397586.0,330758.0,312800.0,275537.0,275537.0,212609.0,193020.0,194000.0,164000.0,146000.0
TRELLEBORG B,SE0000114837,81800.0,81800.0,96900.0,122300.0,144700.0,144700.0,128800.0,117400.0,117400.0,124879.0,41021.0
SKANDINAVISKA ENSKILDA BANKEN A,SE0000148884,0.0,0.0,2761.0,0.0,0.0,0.0,4.0,1.0,1.0,340.0,340.0
SECURITAS B,SE0000163594,78989.0,78989.0,92341.0,91462.0,92506.0,110083.0,135712.0,125991.0,113492.0,125244.0,126606.0
ELEKTA B,SE0000163628,4718.0,4718.0,3648.0,4054.0,3078.0,3680.0,0.0,533.0,533.0,4405.0,4442.0
SSAB A,SE0000171100,,8180051.0,9606000.0,9981000.0,9828000.0,9755000.0,9582000.0,9582000.0,8844000.0,9827000.0,9827000.0
INDUSTRIVARDEN A,SE0000190126,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,14.0,18.0,18.0
GETINGE B,SE0000202624,15224.0,15224.0,14897.0,37627.0,37627.0,37627.0,6064.0,6614.0,5161.0,16838.0,16896.0
SWEDBANK A,SE0000242455,861.0,2495.0,2495.0,881.0,780.0,1017.0,1020.0,632.0,466.0,466.0,622.0
CASTELLUM,SE0000379190,865.0,865.0,295.0,639.0,924.0,924.0,993.0,623.0,664.0,664.0,859.0
SANDVIK,SE0000667891,215000.0,215000.0,195000.0,195000.0,196000.0,182000.0,176000.0,146000.0,152000.0,83000.0,87000.0
TELIA COMPANY,SE0000667925,61593.0,61593.0,47400.0,47400.0,26000.0,33000.0,7000.0,7000.0,7000.0,7000.0,5438.0
ALFA LAVAL,SE0000695876,7348.0,8791.0,8493.0,12926.0,13361.0,20148.0,18063.0,18063.0,18735.0,16004.0,16282.0
JM,SE0000806994,4934.0,4934.0,4831.0,4207.0,4775.0,4775.0,3282.0,3301.0,3060.0,2677.0,2677.0
BILLERUD AKTIEBOLAG,SE0000862997,145629.0,90000.0,82000.0,86000.0,89700.0,89700.0,108000.0,108000.0,96000.0,96000.0,454000.0
NOBIA,SE0000949331,33359.0,33359.0,21020.0,22500.0,21400.0,11700.0,11700.0,10200.0,10400.0,10400.0,7108.0
HUSQVARNA B,SE0001662230,37584.0,37584.0,33656.0,34371.0,33494.0,33494.0,29929.0,29929.0,22562.0,22468.0,16039.0
SAS DEAD - DELIST.14/08/24,SE0003366871,3820671.0,3890000.0,3822000.0,4122000.0,4376000.0,4313000.0,4210000.0,4210000.0,1189000.0,2414000.0,
TELE2 B,SE0005190238,6685.0,7144.0,7144.0,6749.0,5580.0,6213.0,6306.0,2434.0,2443.0,1915.0,1347.0
AXFOOD,SE0006993770,,9636.0,9433.0,109456.0,10730.0,12607.0,17040.0,15568.0,14126.0,13007.0,13007.0
ASSA ABLOY B,SE0007100581,,,294650.0,261670.0,135435.0,138855.0,103356.0,62243.0,62471.0,60680.0,59495.0
SVENSKA HANDELSBANKEN A,SE0007100599,,21.0,21.0,51.0,86.0,41.0,27.0,24.0,20.0,48.0,48.0
AUTOLIV,US0528001094,,59335.0,59044.0,89536.0,102103.0,119093.0,113793.0,97975.0,97975.0,103000.0,102000.0
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,US70211M1099,8271.0,8271.0,3743.0,5479.0,4724.0,5440.0,4912.0,5657.0,5241.0,,
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,US8816242098,306643.0,306643.0,361711.0,392268.0,458906.0,379598.0,339297.0,326667.0,288405.0,288405.0,254632.0
