NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CAPGEMINI,FR0000125338,1580.84,1938.72,1494.7,568.19,216.09,392.35,296.25,380.48,558.99,450.41,350.49,407.47,517.54,385.07,489.99,751.84,802.13,967.38,909.5,1432.42,1248.45,1491.12,1831.07,2678.48,2413.17,2760.21
VINCI,FR0000125486,153.73,160.95,214.12,231.2,240.05,362.85,642.7,819.4,1330.62,1240.25,771.67,1093.8,1279.59,1116.62,1133.84,1759.43,1482.19,1846.29,1957.26,2964.93,2594.61,3479.56,3214.2,3624.61,3674.72,4352.63
VIVENDI,FR0000127771,13321.01,17024.7,10670.32,6000.91,2405.63,4164.33,5011.94,5042.34,6882.3,6755.0,4958.84,4819.66,6272.65,4916.3,5273.93,7380.09,6754.76,6433.85,6267.17,9849.01,9189.26,10296.11,11820.38,12417.7,10040.65,10816.28
LAGARDERE GROUPE,FR0000130213,253.71,530.89,356.37,234.42,249.69,404.37,502.79,582.02,579.79,509.74,309.91,302.92,381.23,258.34,330.3,524.15,508.81,563.55,516.74,642.17,587.42,475.35,600.01,668.65,538.9,535.67
REMY COINTREAU,FR0000130395,73.47,83.97,136.88,101.88,129.99,168.46,210.87,255.84,370.17,315.28,155.62,282.83,424.76,586.72,817.89,484.84,505.36,493.99,642.91,909.42,899.02,816.73,1420.32,1600.24,1394.26,833.63
EIFFAGE,FR0000130452,9551.66,8651.37,9452.85,11653.0,12823.78,22719.01,47661.5,59816.26,119410.69,97876.96,58695.4,61254.66,66738.58,44267.57,59969.79,87811.81,75271.29,102419.01,110062.62,182932.62,146702.74,192162.37,162914.52,182000.3,183497.98,188473.18
PUBLICIS GROUPE,FR0000130577,873.72,3207.84,1875.75,1373.68,1188.04,2081.4,1899.56,2304.66,2818.06,2093.83,1590.19,2559.44,3539.86,3662.52,4581.8,6554.86,5617.06,4412.8,5059.79,5382.29,4324.5,3783.09,4950.72,6547.37,7610.35,10085.29
SOCIETE GENERALE,FR0000130809,389.88,500.47,687.68,627.06,631.31,1145.56,1298.11,1790.41,2579.3,1718.23,622.66,908.49,1124.11,573.85,756.01,1102.66,797.23,694.32,954.2,1165.91,636.36,832.3,513.07,1001.7,810.83,696.7
BNP PARIBAS,FR0000131104,227.58,204.16,247.24,256.32,242.02,388.7,450.16,579.99,788.96,625.72,280.62,508.95,622.35,401.6,518.85,744.67,505.97,449.62,621.57,841.83,518.74,682.91,630.02,947.63,899.28,849.45
ERAMET,FR0000131757,62.55,107.44,93.91,70.01,45.83,137.12,241.16,291.59,461.74,1353.58,533.63,814.59,1067.52,498.26,404.39,289.24,270.7,68.26,178.28,415.81,218.1,138.58,180.05,345.76,372.36,224.43
RENAULT,FR0000131906,188.14,182.19,211.7,147.41,188.86,299.78,380.7,441.66,584.52,499.69,113.8,233.97,345.81,260.7,328.48,501.03,475.5,492.05,546.76,676.97,442.55,275.62,348.05,284.97,312.99,281.71
ORANGE,FR0000133308,323.04,545.41,286.47,110.1,103.7,135.67,153.01,107.13,145.87,187.42,145.69,142.57,157.08,119.83,93.63,117.28,179.92,175.45,163.36,192.19,180.39,174.23,155.63,172.22,155.68,186.42
GECINA,FR0010040865,315.87,287.96,268.57,246.25,331.27,480.28,688.7,808.67,1290.14,952.34,523.08,853.94,1146.33,977.8,1148.92,1380.33,1545.99,1496.0,1574.95,2461.52,1999.04,2713.24,2151.58,1957.27,1945.06,1846.92
ALSTOM,FR0010220475,76.93,92.56,81.15,39.16,17.92,12.02,7.88,16.56,29.19,44.13,26.36,29.85,28.14,20.03,21.98,15.09,17.22,13.18,15.09,22.43,22.82,31.9,34.27,20.33,19.73,8.48
EUTELSAT COMMUNICATIONS,FR0010221234,,,,,,,,125.63,174.42,239.33,197.87,307.85,370.81,388.41,362.1,342.17,406.26,387.39,220.19,287.44,307.12,237.89,200.77,242.34,155.45,81.47
EDF DEAD - DELIST.08/06/23,FR0010242511,,,,,,,,135.88,234.88,321.52,164.25,177.77,150.23,92.95,74.91,151.33,125.22,65.35,51.89,78.28,107.76,82.0,84.6,65.43,94.58,
LEGRAND,FR0010307819,,,,,,,,,161.3,154.29,99.07,157.97,233.9,212.61,272.93,349.32,351.69,370.49,392.92,555.22,429.0,589.27,698.05,790.35,687.55,783.11
ARKEMA,FR0010313833,,,,,,,,,159.07,162.31,52.69,116.33,243.71,286.75,389.19,378.82,279.93,230.35,391.76,505.45,376.86,398.95,470.3,666.45,464.6,504.38
ADP,FR0010340141,,,,,,,,,190.52,240.14,130.64,175.01,215.59,189.72,217.28,303.4,336.0,326.32,312.78,584.92,554.69,583.22,385.07,428.05,474.63,427.34
SCOR SE,FR0010411983,407.11,397.37,400.41,240.83,61.75,59.7,63.03,77.52,93.14,71.69,77.52,88.86,115.96,112.55,133.97,162.98,158.68,180.32,190.06,250.17,262.05,265.25,207.19,233.88,176.27,239.93
GETLINK,FR0010533075,,,,,,,,,,45.73,22.47,37.88,40.54,35.21,36.2,47.21,59.62,50.3,41.96,60.38,68.86,83.98,79.47,76.01,85.31,85.44
VALEO,FR0013176526,2551.94,1960.56,1566.67,1372.73,989.86,1556.95,1653.23,1616.24,1938.93,1432.58,582.04,1399.31,2567.78,2375.97,2588.12,5816.75,7363.52,6480.23,9579.75,12110.92,4698.02,5205.36,6982.13,5004.35,4004.09,2201.33
SPEEDY HIRE,GB0000163088,764.21,730.39,570.6,775.89,721.45,1392.21,2262.65,3033.94,4542.76,2851.62,274.86,328.42,392.56,379.81,547.99,889.18,889.41,465.56,568.12,632.01,722.14,997.73,885.56,762.86,530.27,367.28
ANTOFAGASTA,GB0000456144,13192.17,33381.4,33735.05,41684.37,56174.71,118998.74,136650.42,216318.57,284471.88,421179.07,243120.91,454205.0,860850.86,803492.81,686542.65,609829.37,478974.92,292253.26,471992.23,579553.26,547435.04,550848.61,1031770.54,873535.29,1152519.38,1240003.72
ASHTEAD GROUP,GB0000536739,3876.35,2167.25,2289.14,845.2,766.01,907.76,2243.81,5309.86,5784.67,2474.25,1095.62,2344.98,5553.9,7311.2,14341.6,25822.23,32787.78,25908.07,41262.06,59005.62,53345.57,72951.12,114613.5,146179.1,149342.47,149141.78
BARRATT REDROW,GB0000811801,45645.18,37828.02,60274.87,81353.17,88806.53,136412.92,181000.59,280050.06,399098.86,124338.14,20361.86,46569.7,40497.6,49577.09,92251.47,174163.6,189954.95,240449.71,185867.46,254818.9,250578.32,389898.69,367358.63,330254.36,239679.37,295914.91
BELLWAY,GB0000904986,5725.19,5108.42,7731.81,8824.8,11523.0,18293.41,24807.85,32741.04,48763.29,23509.22,17143.12,20186.12,18942.24,22690.95,33938.5,50252.13,55328.09,77262.52,67368.01,100758.36,83601.9,125949.5,102995.72,97779.63,70651.4,103416.38
BALFOUR BEATTY,GB0000961622,1039.25,882.95,1738.16,2345.86,2148.72,3958.28,5841.87,6316.42,8855.17,8530.75,5757.92,5022.95,7171.69,6013.49,5942.76,7292.35,5620.84,5687.61,5252.13,6003.27,5925.97,5746.88,6192.34,5691.53,7584.67,7423.48
BOOT (HENRY),GB0001110096,13867.66,14378.75,13843.88,18755.59,21118.84,36302.1,44769.64,68937.26,119963.13,80654.92,25227.18,47932.5,59270.15,70419.08,83042.26,125541.53,110651.81,121303.91,100087.25,170674.24,132962.32,181286.65,156920.47,166019.83,131669.53,105201.21
BRITISH LAND,GB0001367019,6065.55,4379.59,5875.36,5818.79,5855.64,9875.79,14683.46,18331.43,30912.11,17577.99,6760.52,9089.11,11804.4,11720.8,13591.17,17832.2,21697.3,18151.16,13556.23,17202.84,15119.22,15462.85,13703.41,16326.72,12848.52,12167.0
TULLOW OIL,GB0001500809,483.48,591.97,649.55,796.96,818.38,1046.88,1964.08,3319.07,5123.68,7295.96,6752.89,11778.28,14925.5,15301.05,12263.24,9201.68,4269.12,1843.86,2502.92,2067.6,2168.98,507.89,324.42,583.48,338.48,300.64
WETHERSPOON (JD),GB0001638955,1277.2,2562.49,2076.56,1975.87,1017.45,1891.41,1980.96,2338.58,5763.62,2447.51,2273.26,2790.17,3115.14,2946.49,3702.18,6103.42,5605.46,4785.17,5708.32,8123.48,7930.13,9855.04,8877.1,5910.71,2938.54,5215.94
BREWIN DOLPHIN DEAD - DELIST.28/09/22,GB0001765816,608.89,1321.94,1226.22,586.55,238.34,878.08,1230.89,1609.88,2080.89,1522.29,995.02,1275.66,1787.18,1695.01,2415.12,3864.9,3378.78,3003.29,3284.97,4535.99,3603.99,4569.31,4112.75,4800.27,,
DIPLOMA,GB0001826634,33635.35,55998.97,79813.78,105425.07,114270.7,207063.03,286367.85,319048.92,423344.14,381254.4,230642.93,381371.58,704222.58,948086.06,1375960.13,1778213.73,1955185.48,1571467.16,2182412.28,2696052.52,2989875.51,4553680.3,5876623.61,6809882.99,6526507.83,7976557.3
VISTRY GROUP,GB0001859296,191.98,256.22,302.24,302.56,359.19,536.98,796.23,899.28,1466.18,765.54,451.51,454.02,546.62,580.52,762.7,1063.49,1032.32,1056.35,909.15,1324.3,1294.18,1934.08,1342.86,1545.5,1106.61,1568.16
GENUS,GB0002074580,,,89.32,105.04,162.03,219.55,400.18,483.54,788.27,872.28,734.65,753.67,1011.2,1213.42,1614.07,1532.36,1427.43,1556.01,1712.44,2487.85,2309.52,3253.0,5830.17,3999.7,2837.11,2246.37
RATHBONES GROUP,GB0002148343,3970.97,6358.04,6225.94,5006.97,3617.33,6369.75,7930.89,9829.74,12391.26,10287.84,5974.91,7132.75,11534.83,12140.25,14978.77,18405.05,23784.3,21894.03,19576.53,28018.55,22978.23,20354.04,17999.19,21523.3,22366.96,18776.72
CRANSWICK,GB0002318888,1394.11,1407.35,1748.98,3419.3,4350.62,4209.82,7019.74,7055.52,12919.65,8013.76,7033.99,8751.36,10656.71,10727.01,12783.61,18322.13,18070.92,25339.29,26123.31,39319.51,31642.73,45477.88,46899.72,51248.88,39122.9,53563.01
DIAGEO,GB0002374006,21152.77,14955.75,20994.08,25176.34,21942.74,31547.5,34380.23,37394.03,52236.85,53567.52,38596.07,45839.52,61009.34,73376.04,95016.05,98216.12,98858.2,91009.31,99674.63,126459.11,145563.96,158258.06,163467.45,206590.23,174282.96,157391.88
ELEMENTIS,GB0002418548,16216.61,17857.25,22312.63,7715.01,6803.71,11808.67,15948.7,29659.26,37305.14,27104.79,16855.88,21857.14,57079.25,70667.04,97179.17,124258.56,126428.53,96996.6,112159.05,132276.39,91032.63,65651.38,61543.95,75038.58,60416.79,66845.52
BAE SYSTEMS,GB0002634946,4058.31,2892.1,2659.46,3079.4,1169.95,2061.91,3407.06,5677.97,6658.02,7117.07,4679.7,4648.67,4946.2,4811.11,5374.67,7493.72,8847.36,8103.63,9041.53,10053.66,8799.03,11583.78,9328.45,11697.82,15583.48,24114.05
DERWENT LONDON,GB0002652740,1129.12,1334.23,1854.75,1656.57,1388.68,2396.69,3633.94,4909.58,7419.91,4665.41,1629.7,3894.99,4862.52,5466.23,6732.76,8844.62,10640.74,9380.42,6676.52,8770.94,9826.07,12634.43,10840.43,10922.29,8047.69,6653.52
DEVRO DEAD - DELIST.14/04/23,GB0002670437,184.03,101.04,63.35,71.12,80.28,174.41,259.66,237.06,320.02,186.03,145.48,300.24,499.96,601.15,790.78,755.32,656.9,675.17,349.06,474.69,361.99,397.96,458.46,611.79,773.95,
BIG YELLOW GROUP,GB0002869419,,,211.2,140.92,112.46,252.08,403.26,681.41,1407.04,785.84,272.25,559.3,595.46,550.27,702.6,1074.85,1295.43,1504.12,1170.47,1668.21,1844.13,2376.84,2498.13,3210.15,2544.03,2460.24
BRITISH AMERICAN TOBACCO,GB0002875804,114564.48,55323.82,102631.68,129093.58,141562.64,241652.01,312708.93,400996.52,583349.62,678445.51,543191.39,677445.08,869551.48,1135507.62,1225846.04,1201638.74,1449259.45,1471002.18,1749655.74,1902212.64,1110700.3,1491295.33,1322942.35,1683096.68,1551427.78,1334736.5
RS GROUP,GB0003096442,9077.66,16060.45,13292.3,9848.14,6733.17,10571.22,10251.77,9562.95,11664.68,8118.9,4971.93,7403.34,11752.99,10518.29,12148.57,13353.97,10720.69,10749.05,22146.73,32747.36,28025.55,35476.2,50881.09,57999.17,49841.98,41271.8
SPECTRIS,GB0003308607,848.16,1435.91,1556.0,1230.19,1015.76,1764.49,1840.81,2571.06,3581.8,3055.77,1881.19,2854.76,5696.86,6520.62,9644.13,10291.37,8915.75,6379.69,8840.31,10701.84,10386.64,11086.26,13442.14,15005.41,13137.12,15693.93
FIRST GROUP,GB0003452173,466.53,222.47,373.29,365.68,318.27,484.43,711.5,752.27,1234.87,1446.55,501.18,679.74,788.97,684.04,483.27,413.11,304.81,249.6,266.9,269.39,230.2,306.04,225.0,265.2,257.11,410.45
GAMES WORKSHOP,GB0003718474,566.82,483.7,346.55,839.59,764.15,1431.48,1816.19,676.6,947.2,510.18,399.74,795.2,810.88,1295.89,1741.33,1546.27,1461.5,1555.06,2399.26,7632.5,10145.79,25674.11,37388.17,30602.45,32588.21,37361.44
GO-AHEAD GROUP DEAD - DELIST.11/10/22,GB0003753778,1066.86,791.12,1076.64,861.99,960.08,2172.37,3226.84,3490.22,5347.38,5110.3,1752.5,2784.04,2863.55,3095.29,3368.2,5413.89,6547.14,6029.03,5348.72,3947.46,5029.58,5909.25,3418.73,2010.79,,
HALMA,GB0004052071,38525.97,32711.56,36851.22,42400.33,37952.24,55589.42,70457.31,74949.08,112859.41,98990.0,73897.68,95113.24,154497.44,168491.43,215597.91,291457.88,327914.25,360167.45,378296.28,530145.11,616148.61,925712.92,1097721.4,1070341.99,901426.84,919343.7
STANDARD CHARTERED,GB0004082847,43019.25,38818.99,52927.26,37056.85,38371.26,63638.18,73291.24,99482.56,126184.36,129640.92,63891.69,116636.74,154074.98,146681.74,155675.13,124847.64,89215.96,45099.27,67585.71,76672.99,56710.15,59187.97,44202.15,56259.57,61087.58,57096.38
HAYS,GB0004161021,2222.2,3343.52,2644.4,1361.78,679.88,1357.04,1563.85,1525.32,2146.83,1369.36,950.84,1340.91,1715.54,1163.09,1357.11,2076.9,2335.34,1669.83,1935.09,2920.13,2209.28,2515.7,2341.21,2451.3,2092.48,1745.24
HILL AND SMITH,GB0004270301,17381.13,23366.64,23732.54,24746.7,32706.5,59973.17,85886.65,113865.44,190804.38,204810.41,92531.37,195937.6,173967.98,191145.27,297299.77,381378.08,415326.46,507941.59,706262.11,781465.98,707631.25,917824.89,916148.82,1050252.36,858799.07,1282229.64
HUNTING,GB0004478896,3429.03,3490.13,5300.66,6098.54,3458.2,5440.19,10617.41,18217.39,35974.2,40626.68,19055.87,26473.41,41410.86,43828.16,45528.97,44026.21,26658.14,17601.51,25243.9,30343.77,25571.98,14787.35,11421.49,12016.77,15693.49,15228.96
IMPERIAL BRANDS,GB0004544929,340.58,201.14,337.12,460.85,655.29,942.9,1269.33,1451.05,2222.13,2383.27,1620.94,2039.03,2135.89,2706.12,2701.88,2804.21,3757.44,4268.16,4028.75,3483.26,3241.95,2542.64,2333.31,3093.18,3408.23,3573.85
MITIE GROUP,GB0004657408,25194.58,54121.23,54995.99,47235.95,35138.92,48585.57,68862.96,75719.24,114800.86,112154.85,76746.43,91106.1,92994.84,114754.7,128961.85,157167.84,133085.89,129704.45,83562.61,75232.98,57067.8,63511.04,50400.2,57115.1,67752.59,95966.32
SPIRENT COMMUNICATIONS,GB0004726096,33498.62,71927.68,116896.07,31208.05,5063.23,30229.08,26698.63,18206.91,25631.07,19433.99,11275.56,35225.84,52246.51,43686.23,55335.65,34837.4,28594.84,24739.76,29005.43,33601.89,48961.42,74334.05,84926.64,91449.18,76497.89,42961.34
KELLER,GB0004866223,311.61,395.1,238.81,378.18,412.42,515.79,625.12,822.76,2338.43,1297.87,1183.76,1228.34,1446.65,855.15,1728.96,3009.86,2179.55,1846.44,1752.16,2300.15,1154.29,2091.61,2045.99,2252.71,2129.07,2464.67
KIER GROUP,GB0004915632,208.82,325.56,324.69,578.89,516.01,883.93,1155.73,1940.19,3413.42,1923.89,1248.56,1285.21,1957.68,2247.41,2216.29,3356.66,2818.53,2756.6,2767.2,2378.43,1163.91,236.58,195.42,272.55,178.93,338.15
HSBC HOLDINGS,GB0005405286,1046.9,1382.86,1976.64,1471.41,1482.18,2342.42,2611.62,2681.73,3113.85,2530.72,1541.17,2303.16,2672.46,2187.89,2822.23,2758.79,2664.27,1973.91,2737.91,3487.19,2983.44,2873.63,2058.33,2990.65,3010.7,3515.22
HOWDEN JOINERY GP.,GB0005576813,74.91,109.45,170.18,263.28,220.32,372.49,352.04,163.49,374.23,199.63,28.0,189.17,278.04,249.31,439.93,857.41,954.04,1041.39,757.76,1005.49,1051.47,1527.23,1650.37,1827.91,1536.91,1810.7
LEGAL & GENERAL,GB0005603997,59782.56,36119.32,44099.11,39609.81,24821.94,40931.02,51403.83,52898.46,79929.69,64014.81,24312.21,33526.2,57871.34,60910.16,77502.21,127602.22,151057.24,117975.22,121487.98,155296.52,156473.28,195749.47,189049.12,218282.38,185608.77,203937.86
MEARS GROUP,GB0005630420,196.02,331.83,995.59,1290.52,1344.4,3142.35,5773.7,6446.73,8564.05,6090.46,4901.38,5055.72,6486.92,5221.42,7907.78,10804.43,9411.1,8586.41,9816.37,8474.56,6132.31,6390.62,3492.39,4805.29,4396.77,7917.34
MEGGITT DEAD - DELIST.14/09/22,GB0005758098,15154.39,14394.0,18502.19,15363.52,16812.44,28031.41,41287.47,51464.29,57278.65,52282.01,22381.12,43106.52,65920.57,67545.04,81328.37,103125.86,104150.07,68389.23,70028.62,87570.51,98713.86,126298.6,87228.45,148350.15,,
MORGAN ADVANCED MRA.,GB0006027295,6545.63,6652.42,8622.83,4744.68,1732.08,5190.04,7220.16,9206.01,12139.57,8138.31,4022.19,6405.5,11160.21,13428.32,12614.87,14476.3,13755.77,9310.15,12407.35,15367.93,11910.21,14295.2,14740.2,16086.01,13839.36,13305.35
MOBICO GROUP,GB0006215205,1264.02,558.06,942.44,611.26,465.85,1037.35,1462.55,1369.94,2014.92,2177.46,502.9,636.47,816.89,744.29,721.31,1078.09,959.15,1051.33,1081.53,1308.69,1378.06,1624.09,1184.19,960.71,464.2,317.77
OXFORD INSTRUMENTS,GB0006650450,180.9,187.62,123.18,161.93,137.84,253.49,258.44,298.52,386.4,265.52,182.79,323.96,831.15,1396.61,2327.87,2204.51,938.32,909.77,821.33,1135.1,1137.29,1941.79,2549.13,2657.85,2689.88,2579.6
ASSOCIATED BRIT.FOODS,GB0006731235,19969.63,11407.6,17546.22,17401.68,22574.23,28191.65,39025.49,41145.08,47296.07,47328.69,29760.01,42750.21,54732.68,61282.16,91824.32,158149.56,159078.51,155291.15,106767.55,131754.41,110204.93,128835.43,116219.38,97586.98,89651.05,113374.66
PEARSON,GB0006776081,22120.94,35539.38,26497.51,12219.26,10681.15,14357.59,16145.85,17682.67,23323.37,18747.38,15612.73,22198.45,29193.12,33993.86,34943.21,34457.29,42242.19,23590.62,18437.88,22503.03,28837.64,18679.14,25416.16,21897.27,29172.75,32560.01
PERSIMMON,GB0006825383,2628.82,2495.22,3689.62,4908.49,6356.45,9553.57,13854.07,23789.09,29298.84,14987.54,5725.91,7476.15,7980.06,10415.63,16042.72,28775.34,32959.04,40217.59,36267.68,54902.6,53261.23,75787.8,76102.33,70468.68,42699.19,47169.22
EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,GB0006886666,1294.67,2347.68,1730.21,1029.04,913.78,1905.16,2032.61,2408.47,3151.69,2084.75,943.58,2406.61,3765.91,3920.09,5123.97,7382.02,5819.28,4706.62,4983.18,6198.6,6744.6,6354.7,5639.45,5261.51,,
UNITE GROUP,GB0006928617,,341.35,546.15,538.66,309.76,439.24,712.69,840.11,1331.02,820.9,135.63,584.87,420.67,395.55,610.44,955.48,1073.34,1296.51,1097.68,1595.97,1826.12,2653.98,2147.16,2206.61,2024.17,2190.11
PORVAIR,GB0006963689,395.84,671.99,1248.3,665.59,411.92,624.42,529.98,611.2,696.75,538.07,269.62,248.61,564.14,517.2,824.56,1421.75,1398.67,1287.97,1795.02,2084.62,1946.93,3137.7,2326.56,3007.95,2663.02,2678.59
PRUDENTIAL,GB0007099541,51564.3,56098.2,55614.49,39924.35,26229.06,39067.83,41593.26,47079.86,69591.28,57720.01,26995.83,48911.76,65007.76,67568.47,86845.12,129920.19,157616.32,116043.42,133391.65,177153.9,140721.71,163546.35,148164.54,155520.66,145901.23,99561.01
RIO TINTO,GB0007188757,23125.9,36487.92,36338.83,42036.54,42444.07,58176.96,72878.65,118962.16,133586.37,256860.23,74166.65,151524.15,241859.18,203125.71,196056.06,197255.75,169339.07,101733.23,174075.58,231485.81,252145.95,276851.46,423869.0,461130.35,502205.43,496202.66
RENISHAW,GB0007323586,1164.01,1930.19,2623.15,1454.85,1368.9,2317.65,3780.11,4301.09,4086.4,3587.15,1488.31,2751.35,8200.77,7621.02,10139.63,10532.67,12644.55,8975.87,13408.78,24864.63,20899.47,19643.93,32017.67,25966.22,18609.08,20459.6
LIONTRUST ASSET MAN.,GB0007388407,,483.87,625.95,474.1,421.05,775.5,590.72,634.65,784.01,596.78,159.6,222.84,176.51,182.24,295.88,525.23,586.89,504.1,686.71,1139.57,1225.42,2638.89,2654.39,3643.54,2616.82,1511.57
RPS GROUP DEAD - DELIST.24/01/23,GB0007594764,1414.55,2763.31,3975.96,3075.39,2604.24,4172.04,3879.19,4457.31,8703.36,7473.22,3280.74,4382.66,5464.67,5740.58,5938.35,8928.5,5442.06,4548.18,5980.05,6845.51,4341.93,4999.1,2521.95,3068.12,,
CLOSE BROTHERS GROUP,GB0007668071,56999.68,106275.67,100553.47,67291.65,50669.47,113200.54,111275.7,131201.01,162743.85,129348.67,68847.88,102569.5,140003.4,118640.11,176485.94,258879.77,284562.3,221976.19,242235.33,294221.59,265758.02,278764.66,321555.52,281798.98,205308.02,112546.51
ST.JAMES'S PLACE ORD,GB0007669376,557.92,389.12,832.5,520.82,252.91,405.58,573.92,698.06,1248.21,641.29,417.21,541.45,752.41,902.17,1136.08,2039.38,2189.41,2145.47,2327.6,2930.92,2310.59,3012.98,3263.17,4362.64,3322.45,1876.2
SSE,GB0007908733,556.08,436.26,585.16,616.3,725.92,938.13,1389.04,1649.07,2692.26,2704.41,1724.33,1848.77,2089.44,2347.98,2756.0,2940.18,3478.88,2996.5,2961.18,2848.73,2767.78,4071.51,4195.11,4605.67,4825.35,5070.19
SENIOR,GB0007958233,43665.85,27643.79,17528.7,11704.17,10919.28,20720.67,25926.26,35538.99,49077.63,68378.48,16780.0,50718.32,100409.95,119807.37,136802.2,208941.03,207115.91,130824.97,112783.76,171162.91,139093.36,104504.26,71204.44,94045.11,91447.97,101679.79
SERCO GROUP,GB0007973794,6772.12,10355.55,14233.2,7848.82,3601.75,5917.4,8032.37,9991.32,15001.58,15083.23,11957.39,14650.39,16957.1,15923.24,17126.95,12921.65,5725.66,2953.8,4584.05,3041.24,3661.71,5322.93,4057.6,4533.25,4648.82,6037.77
BP,GB0007980591,44612.47,49532.77,56149.72,50864.84,42342.07,55513.05,74843.34,85851.78,83517.37,85031.69,64953.87,81067.66,72871.7,75372.69,73377.23,84960.38,77818.56,61179.85,73922.14,93551.09,104466.09,95101.69,58393.18,98144.14,114991.7,116197.8
SIG,GB0008025412,417.31,584.18,620.26,770.25,583.54,1367.26,2363.5,3226.75,5156.25,3411.76,464.18,507.35,647.4,485.65,607.61,998.51,892.31,591.98,428.67,715.91,540.45,423.88,159.92,197.42,165.4,146.75
MORGAN SINDALL GROUP,GB0008085614,21485.35,30270.06,30879.58,45077.71,22472.78,55065.44,88285.76,155214.32,210022.34,142132.84,69931.54,75635.45,113146.66,117355.69,105025.95,151948.35,126545.51,128182.18,134047.44,223468.93,200337.97,353515.39,306273.29,454846.57,321880.31,482345.75
SMITH (DS) DEAD - DELIST.04/02/25,GB0008220112,5952.11,9323.08,7997.66,8829.78,9648.98,13462.98,14627.38,16465.87,22621.14,17682.64,8008.29,10772.91,22599.63,25440.19,37317.52,58943.29,52259.24,56231.12,65062.45,80617.72,57498.79,66228.24,71310.41,71647.27,67909.93,58435.89
ME GROUP INTERNATIONAL,GB0008481250,92994.05,347319.31,113683.65,33396.29,30096.47,204412.47,149882.06,131980.5,140457.41,38755.85,13138.59,39195.61,79027.07,71668.12,115100.27,235367.92,224538.5,247063.2,233027.37,291509.9,160178.37,164059.69,92011.55,144172.64,255601.4,277391.21
LLOYDS BANKING GROUP,GB0008706128,408.84,327.46,366.35,392.5,261.29,362.63,447.26,461.6,636.54,464.14,97.42,95.96,132.08,71.06,103.44,170.25,146.93,115.79,111.31,133.02,110.77,116.25,80.16,115.49,109.21,94.28
TT ELECTRONICS,GB0008711763,15975.12,10288.98,16715.14,14158.55,12724.26,25241.29,33354.44,28466.73,47654.47,17321.21,5013.83,16205.02,35775.39,32768.69,32550.34,45029.1,24603.34,30981.62,27652.01,43600.69,38296.47,48199.25,43611.75,49780.64,38325.65,33128.51
TAYLOR WIMPEY,GB0008782301,7649.52,6102.15,8510.84,8931.78,9793.38,16570.22,20824.09,26570.17,33300.54,14062.63,1216.72,3529.03,3607.82,4218.34,7033.79,11804.16,12968.68,17271.93,14762.96,19536.87,17120.83,25293.44,19926.67,19180.44,14934.18,20967.55
TELECOM PLUS,GB0008794710,315.71,1492.91,923.44,611.71,1283.49,3777.54,2692.77,1601.95,2599.75,2738.67,3174.91,3236.98,5408.69,7925.53,12105.89,24703.75,14913.57,12106.83,13688.73,15146.95,18295.74,20210.55,19294.76,22762.51,26684.47,21333.43
ULTRA ELECTRONICS DEAD - DELIST.02/08/22,GB0009123323,261.12,251.73,274.28,265.72,338.61,452.81,667.38,861.75,1173.77,1102.67,901.78,1066.67,1576.09,1390.65,1465.62,1839.92,1619.88,1603.9,1467.0,1220.35,1123.9,1962.65,1886.99,2866.58,,
SMITH & NEPHEW,GB0009223206,27392.1,27279.85,42819.01,55109.21,54246.93,90066.21,99886.43,91796.17,113976.43,124403.27,77675.4,101640.19,121276.77,108980.4,122217.43,168157.58,208688.22,183974.35,177337.5,208876.96,246834.72,302507.29,272385.46,211490.07,189156.3,194197.0
VP,GB0009286963,3123.82,3559.51,3262.91,5149.32,6866.29,11075.26,17295.8,23574.89,35348.57,31151.75,9960.57,13598.07,22397.42,24115.95,34409.38,75926.09,63646.71,71589.04,73758.59,92564.13,104322.01,106354.22,90093.5,109534.79,77769.69,67937.83
VICTREX,GB0009292243,174.08,197.65,367.44,252.73,286.45,512.1,568.37,1015.59,1224.12,1042.9,500.0,1066.67,2003.1,1932.28,2284.39,2946.76,3153.71,2175.69,2629.55,3813.69,3614.55,3665.67,3960.9,3500.97,3077.18,2438.29
WEIR GROUP,GB0009465807,11828.1,8194.89,10632.04,9833.09,9559.89,15280.61,22354.23,27977.79,43960.29,55199.39,22316.75,48122.17,106583.54,136727.09,139843.58,157327.38,125058.41,57825.36,118935.92,138468.42,95801.99,91247.47,134518.74,116187.8,112494.07,121307.32
DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,GB0009633180,,,232.65,172.7,75.86,219.44,301.09,372.19,560.46,655.51,594.99,724.03,825.97,888.12,1168.21,1335.48,1594.1,1776.03,2411.81,4088.35,3873.62,4875.48,6498.3,7131.3,5105.45,
BABCOCK INTERNATIONAL,GB0009697037,72.78,92.5,88.24,92.76,103.41,167.19,185.87,306.96,596.53,758.67,567.64,685.08,735.8,962.18,1365.18,1931.36,1568.17,1332.21,1158.15,953.0,772.52,885.43,395.09,488.92,431.92,648.06
